year,AIM/CGE 2.0ADVANCE_2020_1.5C-2100,AIM/CGE 2.0ADVANCE_2020_WB2C,AIM/CGE 2.0ADVANCE_2030_Price1.5C,AIM/CGE 2.0ADVANCE_2030_WB2C,AIM/CGE 2.0SSP1-19,AIM/CGE 2.0SSP2-19,AIM/CGE 2.1CD-LINKS_NPi2020_1000,AIM/CGE 2.1CD-LINKS_NPi2020_400,AIM/CGE 2.1EMF33_WB2C_cost100,AIM/CGE 2.1EMF33_WB2C_full,AIM/CGE 2.1TERL_15D_LowCarbonTransportPolicy,AIM/CGE 2.1TERL_15D_NoTransportPolicy,C-ROADS-5.005Ratchet-1.5-allCDR,C-ROADS-5.005Ratchet-1.5-limCDR,C-ROADS-5.005Ratchet-1.5-limCDR-noOS,C-ROADS-5.005Ratchet-1.5-noCDR,C-ROADS-5.005Ratchet-1.5-noCDR-noOS,GCAM 4.2SSP1-19,GCAM 4.2SSP2-19,GCAM 4.2SSP5-19,IMAGE 3.0.1ADVANCE_2020_1.5C-2100,IMAGE 3.0.1ADVANCE_2020_WB2C,IMAGE 3.0.1ADVANCE_2030_WB2C,IMAGE 3.0.1CD-LINKS_NPi2020_1000,IMAGE 3.0.1CD-LINKS_NPi2020_400,IMAGE 3.0.1IMA15-AGInt,IMAGE 3.0.1IMA15-Def,IMAGE 3.0.1IMA15-Eff,IMAGE 3.0.1IMA15-LiStCh,IMAGE 3.0.1IMA15-LoNCO2,IMAGE 3.0.1IMA15-Pop,IMAGE 3.0.1IMA15-RenElec,IMAGE 3.0.1IMA15-TOT,IMAGE 3.0.1SSP1-19,IMAGE 3.0.2EMF33_WB2C_cost100,IMAGE 3.0.2EMF33_WB2C_full,IMAGE 3.0.2EMF33_WB2C_limbio,IMAGE 3.0.2EMF33_WB2C_nobeccs,IMAGE 3.0.2EMF33_WB2C_nofuel,MERGE-ETL 6.0DAC15_50,MESSAGE-GLOBIOM 1.0ADVANCE_2020_1.5C-2100,MESSAGE-GLOBIOM 1.0ADVANCE_2020_WB2C,MESSAGE-GLOBIOM 1.0ADVANCE_2030_Price1.5C,MESSAGE-GLOBIOM 1.0ADVANCE_2030_WB2C,MESSAGE-GLOBIOM 1.0EMF33_1.5C_cost100,MESSAGE-GLOBIOM 1.0EMF33_1.5C_full,MESSAGE-GLOBIOM 1.0EMF33_WB2C_cost100,MESSAGE-GLOBIOM 1.0EMF33_WB2C_full,MESSAGE-GLOBIOM 1.0EMF33_WB2C_limbio,MESSAGE-GLOBIOM 1.0EMF33_WB2C_nofuel,MESSAGE-GLOBIOM 1.0SSP1-19,MESSAGE-GLOBIOM 1.0SSP2-19,MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_1000,MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_400,POLES ADVANCEADVANCE_2020_1.5C-2100,POLES ADVANCEADVANCE_2020_WB2C,POLES ADVANCEADVANCE_2030_1.5C-2100,POLES ADVANCEADVANCE_2030_Price1.5C,POLES ADVANCEADVANCE_2030_WB2C,POLES CD-LINKSCD-LINKS_NPi2020_1000,POLES CD-LINKSCD-LINKS_NPi2020_400,POLES EMF33EMF33_1.5C_cost100,POLES EMF33EMF33_1.5C_full,POLES EMF33EMF33_1.5C_limbio,POLES EMF33EMF33_1.5C_nofuel,POLES EMF33EMF33_WB2C_cost100,POLES EMF33EMF33_WB2C_full,POLES EMF33EMF33_WB2C_limbio,POLES EMF33EMF33_WB2C_nobeccs,POLES EMF33EMF33_WB2C_nofuel,POLES EMF33EMF33_WB2C_none,REMIND 1.5EMC_Def_100$,REMIND 1.5EMC_LimSW_100$,REMIND 1.5EMC_NucPO_100$,REMIND 1.5EMC_lowEI_100$,REMIND 1.7ADVANCE_2020_1.5C-2100,REMIND 1.7ADVANCE_2020_WB2C,REMIND 1.7ADVANCE_2030_1.5C-2100,REMIND 1.7ADVANCE_2030_Price1.5C,REMIND 1.7ADVANCE_2030_WB2C,REMIND 1.7CEMICS-1.5-CDR12,REMIND 1.7CEMICS-1.5-CDR20,REMIND 1.7CEMICS-1.5-CDR8,REMIND-MAgPIE 1.5SSP1-19,REMIND-MAgPIE 1.5SSP2-19,REMIND-MAgPIE 1.5SSP5-19,REMIND-MAgPIE 1.7-3.0CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0EMF33_1.5C_cost100,REMIND-MAgPIE 1.7-3.0EMF33_1.5C_full,REMIND-MAgPIE 1.7-3.0EMF33_1.5C_nofuel,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_cost100,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_full,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_limbio,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_nobeccs,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_nofuel,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_none,REMIND-MAgPIE 1.7-3.0PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0SMP_1p5C_Def,REMIND-MAgPIE 1.7-3.0SMP_1p5C_Sust,REMIND-MAgPIE 1.7-3.0SMP_1p5C_early,REMIND-MAgPIE 1.7-3.0SMP_1p5C_lifesty,REMIND-MAgPIE 1.7-3.0SMP_1p5C_regul,REMIND-MAgPIE 1.7-3.0SMP_2C_Sust,REMIND-MAgPIE 1.7-3.0SMP_2C_lifesty,REMIND-MAgPIE 1.7-3.0SMP_2C_regul,WITCH-GLOBIOM 3.1SSP1-19,WITCH-GLOBIOM 3.1SSP4-19,WITCH-GLOBIOM 4.2ADVANCE_2020_1.5C-2100,WITCH-GLOBIOM 4.2ADVANCE_2020_WB2C,WITCH-GLOBIOM 4.2ADVANCE_2030_Price1.5C,WITCH-GLOBIOM 4.2ADVANCE_2030_WB2C,WITCH-GLOBIOM 4.4CD-LINKS_NPi2020_1000,WITCH-GLOBIOM 4.4CD-LINKS_NPi2020_400
2022.0,-0.00030212,-0.0,-0.0001044,-9.564e-05,-0.0011305199999999999,-0.022046979999999997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8132114400000001,-0.17040089999999997,-0.54528204,-0.02960472,-0.02960472,-0.13106604357600002,-0.21678184309600002,-0.40273127340000003,-0.0013577318812,-0.0240311667916,-0.011215208768,-2.7349840000000003e-07,-8.465670999999999e-05,-2.6287040004345777e-08,-0.057036706158399994,-0.010228399504000004,-7.05356003084816e-09,-1.1451800004345782e-08,-5.211640000433462e-08,-5.3434400004395706e-08,-1.5510440290316603e-10,-0.238954899376,-0.0064212011484,-0.023203582111199998,-0.024683401155280005,-0.0,-0.054908741023200015,-0.016619999999999996,-0.012620666666,-0.012647066666,-0.0045892,-0.0045892,-0.03338724858,-0.03670968838,-0.017661371826,-0.029318064039999994,-0.030959947019999996,-0.029082097060000003,-0.7274180566599999,-0.628700366666,-0.02415550956,-0.030665354739999998,-0.0010965585162,-0.0007826550748,-0.0006372240951999999,-0.0006372146511999999,-0.0006372146511999999,-0.00067610544,-0.0009980035188,-0.000289295244,-0.000362033892,-0.00037887567900000003,-0.0002506809654,-0.00047122530920000005,-0.0004679576878,-0.0004958768848,-0.0005179192546,-0.0004424672368,-0.0005208640101999999,-0.50949382316,-0.57690179444,-0.6159945923600001,-0.51768099968,-0.03027248,-0.0082426,-0.0007925199999999999,-0.0007925199999999999,-0.0007925199999999999,-0.04112571999999999,-0.018688760000000002,-0.17895492,-0.08484784,-0.2002464,-0.1181344,-0.00990502,-0.032651019999999996,-0.02040984,-0.03737692,-0.054167520000000004,-0.00173032,-0.00782792,-0.029603280000000003,-0.0,-0.013616,-0.0,-0.17049988,-0.25539584,-0.27174242,-0.28681408,-0.8425336,-0.92268866,-0.66202036,-1.0023973000000002,-0.8229703600000001,-1.23919472,-0.34059732,-0.34492946,-0.44422935999999996,-0.32995326916,-0.31273617820800004,-0.196361141152,-0.196361141152,-0.167525654952,-0.167525654952,-0.06804901880839999,-0.06804912148839999
2023.0,-0.00045318,-0.0,-0.0001566,-0.00014346,-0.00169578,-0.03307047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.20362296,-0.24041959999999998,-0.76934136,-0.03864218,-0.03864218,-0.17390147500400002,-0.29575248463400006,-0.57416255285,-0.0019598772398,-0.031246864854399994,-0.012029998622,-4.102476000000001e-07,-0.00012698506500000002,-3.9430560002897186e-08,-0.08546178030559999,-0.015342599256000003,-1.058034002056544e-08,-1.7177700002897184e-08,-7.817460000288975e-08,-8.015160000293045e-08,-2.3265660193544402e-10,-0.33428228482899996,-0.009631737628600002,-0.034805309109799995,-0.03702506399837,-0.0,-0.08236302065780002,-0.024929999999999997,-0.018930999999,-0.018970599999000002,-0.0068838,-0.0068838,-0.050080872869999994,-0.055064532570000005,-0.026492057739,-0.04397709605999999,-0.04643992053,-0.04362314559000001,-0.8306618599900001,-0.684613724999,-0.03623326434,-0.045998032109999996,-0.0014108573768000002,-0.0009400058931999999,-0.0007218594237999999,-0.0007218452577999999,-0.0007218452577999999,-0.000829843283,-0.0013126904012000003,-0.00031583551,-0.000424984445,-0.000365364665,-0.0002578133451,-0.0005887306003000001,-0.0005838701312000001,-0.0006257489266999999,-0.0006588124814,-0.0005454927447000001,-0.0006630879048,-0.71245623464,-0.80686869051,-0.86312039044,-0.72374699772,-0.04538232,-0.0123375,-0.0011623799999999998,-0.0011623799999999998,-0.0011623799999999998,-0.06168857999999999,-0.02803314,-0.26843237999999997,-0.12724185999999998,-0.30021559999999997,-0.1771176,-0.014072979999999999,-0.048191979999999995,-0.030614759999999998,-0.05606538,-0.08125128000000001,-0.0025954800000000003,-0.011741880000000001,-0.04440492000000001,-0.0,-0.020424,-0.0,-0.20274192,-0.3186755599999999,-0.30625018,-0.31893862,-1.0754485999999999,-1.10620804,-0.8818432400000001,-1.2017294,-1.0179952399999999,-1.5996315800000003,-0.41773357999999994,-0.41313784000000003,-0.5518625399999999,-0.44358277914,-0.42561963155700006,-0.250509196268,-0.250509196268,-0.207255966968,-0.207255966968,-0.10206892650559998,-0.10206908052559999
2024.0,-0.00060424,-0.0,-0.0002088,-0.00019128,-0.0022610399999999998,-0.044093959999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.59403448,-0.31043829999999994,-0.99340068,-0.04767964,-0.04767964,-0.216736906432,-0.37472312617200004,-0.7455938323,-0.0025620225984,-0.038462562917199995,-0.012844788476000001,-5.469968000000001e-07,-0.00016931341999999999,-5.257408000144859e-08,-0.11388685445279997,-0.020456799008,-1.410712001028272e-08,-2.290360000144859e-08,-1.0423280000144489e-07,-1.0686880000146521e-07,-3.1020880096772205e-10,-0.42960967028200003,-0.012842274108800001,-0.046407036108399996,-0.049366726841460006,-0.0,-0.10981730029240001,-0.03323999999999999,-0.025241333332,-0.025294133332,-0.0091784,-0.0091784,-0.06677449716,-0.07341937676,-0.035322743652,-0.05863612807999999,-0.06191989403999999,-0.058164194120000005,-0.93390566332,-0.7405270833320001,-0.04831101912,-0.061330709479999995,-0.0017251562374,-0.0010973567116000001,-0.0008064947523999999,-0.0008064758644,-0.0008064758644,-0.000983581126,-0.0016273772836,-0.000342375776,-0.00048793499799999995,-0.00035185365100000006,-0.0002649457248,-0.0007062358914000001,-0.0006997825746000001,-0.0007556209685999999,-0.0007997057082,-0.0006485182526000001,-0.0008053117993999999,-0.9154186461199999,-1.0368355865799999,-1.1102461885200001,-0.9298129957599999,-0.060492159999999996,-0.0164324,-0.0015322399999999998,-0.0015322399999999998,-0.0015322399999999998,-0.08225143999999998,-0.037377520000000004,-0.35790984,-0.16963588,-0.4001848,-0.2361008,-0.018240939999999997,-0.06373293999999999,-0.04081968,-0.07475384,-0.10833504000000001,-0.00346064,-0.01565584,-0.059206560000000005,-0.0,-0.027232,-0.0,-0.23498396,-0.38195528,-0.34075794,-0.35106316,-1.3083635999999998,-1.2897274200000002,-1.1016661200000002,-1.4010615,-1.21302012,-1.96006844,-0.49486983999999995,-0.48134622000000005,-0.6594957199999999,-0.5572122891199999,-0.5385030849060001,-0.304657251384,-0.304657251384,-0.246986278984,-0.246986278984,-0.1360888342028,-0.1360890395628
2025.0,-0.0007553,-0.0,-0.000261,-0.0002391,-0.0028263,-0.05511744999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.984446,-0.380457,-1.21746,-0.0567171,-0.0567171,-0.25957233786,-0.45369376771000003,-0.91702511175,-0.003164167957,-0.045678260979999996,-0.01365957833,-6.83746e-07,-0.000211641775,-6.57176e-08,-0.1423119286,-0.025570998759999998,-1.7633900000000002e-08,-2.86295e-08,-1.30291e-07,-1.33586e-07,-3.87761e-10,-0.524937055735,-0.016052810589000002,-0.05800876310699999,-0.061708389684550016,-0.0,-0.13727157992700004,-0.04155,-0.031551666665,-0.031617666665,-0.011472999999999999,-0.011472999999999999,-0.08346812145,-0.09177422095,-0.044153429565,-0.07329516009999999,-0.07739986755,-0.07270524265,-1.03714946665,-0.7964404416649999,-0.0603887739,-0.07666338685,-0.002039455098,-0.00125470753,-0.0008911300809999999,-0.000891106471,-0.000891106471,-0.001137318969,-0.001942064166,-0.000368916042,-0.000550885551,-0.000338342637,-0.00027207810450000005,-0.0008237411825000002,-0.0008156950180000001,-0.0008854930105,-0.000940598935,-0.0007515437605,-0.0009475356939999999,-1.1183810576000002,-1.26680248265,-1.3573719866,-1.1358789938,-0.075602,-0.020527300000000002,-0.0019020999999999999,-0.0019020999999999999,-0.0019020999999999999,-0.1028143,-0.046721900000000004,-0.4473873,-0.2120299,-0.500154,-0.295084,-0.0224089,-0.0792739,-0.051024599999999996,-0.0934423,-0.1354188,-0.0043258,-0.019569800000000002,-0.0740082,-0.0,-0.03404,-0.0,-0.267226,-0.44523499999999994,-0.3752657,-0.3831877,-1.5412786,-1.4732468,-1.3214890000000001,-1.6003936,-1.408045,-2.3205053,-0.5720061,-0.5495546,-0.7671289,-0.6708417990999999,-0.651386538255,-0.3588053065,-0.3588053065,-0.286716591,-0.286716591,-0.1701087419,-0.1701089986
2026.0,-0.013440800000000001,-0.00583514,-0.00201264,-0.0018571999999999998,-0.00339156,-0.06614094,-0.0,-0.0,-0.0007915600000000001,-0.00118204,-0.0027580200000000003,-0.00364628,-2.6025924,-0.5139136,-1.6250900000000001,-0.07120027999999999,-0.07120027999999999,-0.30240776928800006,-0.5326644092480001,-1.0884563911999998,-0.04412146252560001,-0.070680529964,-0.02071241777,-0.008264028104800002,-0.0677116893,-5.199634480000001e-06,-0.52318593108,-0.26649667300799995,-1.50828892e-06,-7.777080000000001e-07,-5.6986348400000005e-05,-7.9129158e-05,-7.111647999999999e-10,-0.620264441188,-0.019263347069200007,-0.0696104901056,-0.07405005252764,-0.0,-0.16472585956160007,-0.049859999999999995,-0.037861999998,-0.037941199998000004,-0.0137676,-0.0137676,-0.10016174573999999,-0.11012906514000001,-0.052984115478,-0.08795419211999998,-0.09287984106,-0.08724629118000002,-1.1403932699800001,-0.852353799998,-0.07246652868,-0.09199606421999999,-0.0019009780962,-0.0012261578168,-0.0008405569253999999,-0.0008405164746000001,-0.0008405164746000001,-0.001307682419,-0.0020709832189999998,-0.000395456308,-0.000613836104,-0.00032483162300000004,-0.0002792104842,-0.0009412464736000002,-0.0009316074614000001,-0.0010153650524,-0.0010814921618,-0.0008545692684000002,-0.0010897595886,-1.3213434690799999,-1.49676937872,-1.6044977846800001,-1.3419449918400002,-0.15060156,-0.04091728000000001,-0.00345526,-0.00345526,-0.00345526,-0.19036663999999998,-0.09410848000000001,-0.58508386,-0.25442391999999997,-0.6001232,-0.35406719999999997,-0.04253412,-0.15295808,-0.10528214,-0.19512862,-0.3029007,-0.00960234,-0.04114072,-0.15638968,-0.0,-0.0701713,-0.0,-0.3550813,-0.6032765,-0.447063,-0.45890896,-2.17498316,-1.77595622,-1.8027411400000002,-1.94454214,-1.73840574,-2.8479257800000006,-0.7346442599999999,-0.7246592399999999,-0.94124524,-0.7844713090800001,-0.7642699916040001,-0.46413248039999994,-0.46413248039999994,-0.34330762634,-0.34330762634,-0.24794842832,-0.25314051122000003
2027.0,-0.0261263,-0.01167028,-0.0037642800000000005,-0.0034752999999999993,-0.00395682,-0.07716442999999999,-0.0,-0.0,-0.0015831200000000001,-0.00236408,-0.005516040000000001,-0.00729256,-3.2207388000000003,-0.6473702000000001,-2.03272,-0.08568346,-0.08568346,-0.34524320071600006,-0.6116350507860001,-1.25988767065,-0.08507875709420001,-0.095682798948,-0.02776525721,-0.016527372463600004,-0.135211736825,-1.033355136e-05,-0.9040599335600001,-0.5074223472559999,-2.99894394e-06,-1.5267865000000003e-06,-0.00011384240580000002,-0.00015812473,-1.0345685999999998e-09,-0.715591826641,-0.022473883549400005,-0.0812122171042,-0.08639171537073001,-0.0,-0.19218013919620006,-0.058169999999999986,-0.044172333331,-0.044264733331,-0.016062200000000002,-0.016062200000000002,-0.11685537002999999,-0.12848390933,-0.061814801391000006,-0.10261322413999999,-0.10835981457,-0.10178733971000001,-1.24363707331,-0.908267158331,-0.08454428346000001,-0.10732874159,-0.0017625010943999998,-0.0011976081035999999,-0.0007899837698,-0.0007899264781999999,-0.0007899264781999999,-0.0014780458690000003,-0.002199902272,-0.000421996574,-0.0006767866569999999,-0.00031132060900000003,-0.00028634286389999996,-0.0010587517647000003,-0.0010475199048000001,-0.0011452370942999998,-0.0012223853885999997,-0.0009575947763000001,-0.0012319834831999998,-1.5243058805599998,-1.72673627479,-1.85162358276,-1.5480109898799996,-0.22560112000000002,-0.06130726,-0.0050084199999999995,-0.0050084199999999995,-0.0050084199999999995,-0.27791898,-0.14149506,-0.7227804200000001,-0.29681793999999995,-0.7000924,-0.4130504,-0.06265934,-0.22664225999999998,-0.15953968,-0.29681494,-0.47038260000000004,-0.014878879999999999,-0.06271164,-0.23877116,-0.0,-0.10630259999999998,-0.0,-0.4429366,-0.7613179999999999,-0.5188602999999999,-0.53463022,-2.80868772,-2.07866564,-2.28399328,-2.28869068,-2.06876648,-3.37534626,-0.89728242,-0.89976388,-1.11536158,-0.89810081906,-0.8771534449530001,-0.5694596542999999,-0.5694596542999999,-0.39989866168000004,-0.39989866168000004,-0.32578811473999997,-0.33617202384
2028.0,-0.0388118,-0.01750542,-0.0055159200000000005,-0.005093399999999998,-0.0045220799999999995,-0.08818791999999999,-0.0,-0.0,-0.00237468,-0.0035461200000000003,-0.00827406,-0.010938839999999998,-3.8388851999999996,-0.7808268,-2.44035,-0.10016663999999999,-0.10016663999999999,-0.388078632144,-0.690605692324,-1.4313189500999999,-0.12603605166280002,-0.12068506793200001,-0.03481809665,-0.024790716822400003,-0.20271178434999998,-1.5467468240000002e-05,-1.2849339360400003,-0.7483480215039998,-4.48959896e-06,-2.275865e-06,-0.00017069846320000003,-0.00023712030199999997,-1.3579723999999997e-09,-0.8109192120940001,-0.025684420029600006,-0.0928139441028,-0.09873337821382001,-0.0,-0.21963441883080007,-0.06647999999999998,-0.050482666664,-0.050588266664,-0.0183568,-0.0183568,-0.13354899432,-0.14683875352,-0.070645487304,-0.11727225615999998,-0.12383978807999999,-0.11632838824000001,-1.34688087664,-0.964180516664,-0.09662203824,-0.12266141895999999,-0.0016240240926,-0.0011690583904,-0.0007394106141999999,-0.0007393364818,-0.0007393364818,-0.0016484093190000002,-0.002328821325,-0.00044853684,-0.0007397372099999999,-0.000297809595,-0.0002934752436,-0.0011762570558000003,-0.0011634323482000001,-0.0012751091361999998,-0.0013632786154000002,-0.0010606202842,-0.0013742073778,-1.7272682920399998,-1.95670317086,-2.09874938084,-1.7540769879199998,-0.30060068,-0.08169724,-0.006561579999999999,-0.006561579999999999,-0.006561579999999999,-0.36547132,-0.18888164000000005,-0.86047698,-0.33921196,-0.8000616,-0.4720336,-0.08278456,-0.30032644,-0.21379721999999995,-0.39850126,-0.6378645000000001,-0.02015542,-0.08428256,-0.32115264,-0.0,-0.1424339,-0.0,-0.5307919,-0.9193595,-0.5906576,-0.6103514800000001,-3.44239228,-2.3813750600000003,-2.76524542,-2.6328392199999997,-2.39912722,-3.90276674,-1.05992058,-1.0748685199999999,-1.28947792,-1.01173032904,-0.990036898302,-0.6747868281999999,-0.6747868281999999,-0.45648969702,-0.45648969702,-0.40362780115999997,-0.41920353646
2029.0,-0.0514973,-0.02334056,-0.00726756,-0.006711499999999998,-0.00508734,-0.09921140999999999,-0.0,-0.0,-0.0031662400000000003,-0.00472816,-0.011032080000000001,-0.01458512,-4.4570316000000005,-0.9142834000000001,-2.84798,-0.11464981999999997,-0.11464981999999997,-0.430914063572,-0.7695763338620001,-1.6027502295499998,-0.1669933462314,-0.145687336916,-0.04187093609,-0.0330540611812,-0.270211831875,-2.0601385120000003e-05,-1.6658079385200004,-0.9892736957519997,-5.98025398e-06,-3.0249435000000003e-06,-0.00022755452060000002,-0.00031611587400000004,-1.6813761999999997e-09,-0.9062465975470001,-0.028894956509800007,-0.10441567110139999,-0.11107504105691002,-0.0,-0.24708869846540005,-0.07479,-0.056792999997,-0.056911799997,-0.0206514,-0.0206514,-0.15024261861,-0.16519359771,-0.079476173217,-0.13193128817999997,-0.13931976158999998,-0.13086943677,-1.45012467997,-1.0200938749969999,-0.10869979301999999,-0.13799409632999998,-0.0014855470908,-0.0011405086772,-0.0006888374585999999,-0.0006887464854000001,-0.0006887464854000001,-0.0018187727690000001,-0.0024577403779999997,-0.000475077106,-0.0008026877629999999,-0.000284298581,-0.00030060762330000004,-0.0012937623469000002,-0.0012793447916000004,-0.0014049811780999998,-0.0015041718422,-0.0011636457921,-0.0015164312724,-1.9302307035199997,-2.1866700669299997,-2.34587517892,-1.9601429859599997,-0.37560024,-0.10208722,-0.008114739999999999,-0.008114739999999999,-0.008114739999999999,-0.45302366,-0.23626822000000003,-0.9981735399999999,-0.38160598,-0.9000308,-0.5310168,-0.10290977999999999,-0.37401062,-0.26805476,-0.5001875800000001,-0.8053464,-0.02543196,-0.10585348,-0.40353412,-0.0,-0.17856519999999998,-0.0,-0.6186472,-1.077401,-0.6624549000000001,-0.6860727400000001,-4.07609684,-2.68408448,-3.2464975599999994,-2.97698776,-2.7294879599999997,-4.43018722,-1.22255874,-1.24997316,-1.46359426,-1.12535983902,-1.1029203516510002,-0.7801140020999999,-0.7801140020999999,-0.51308073236,-0.51308073236,-0.48146748758,-0.50223504908
2030.0,-0.0641828,-0.0291757,-0.0090192,-0.0083296,-0.0056526,-0.1102349,-0.0,-0.0,-0.0039578,-0.0059102,-0.013790100000000001,-0.018231400000000002,-5.075178000000001,-1.0477400000000001,-3.2556100000000003,-0.12913299999999997,-0.12913299999999997,-0.473749495,-0.8485469754,-1.774181509,-0.2079506408,-0.1706896059,-0.04892377553,-0.041317405540000005,-0.33771187939999997,-2.5735302000000003e-05,-2.046681941,-1.2301993699999998,-7.470909e-06,-3.774022e-06,-0.00028441057800000004,-0.000395111446,-2.0047799999999998e-09,-1.001573983,-0.032105492990000005,-0.11601739809999999,-0.12341670390000002,-0.0,-0.2745429781,-0.0831,-0.06310333333,-0.06323533333,-0.022945999999999998,-0.022945999999999998,-0.1669362429,-0.1835484419,-0.08830685913000001,-0.14659032019999998,-0.1547997351,-0.1454104853,-1.5533684832999999,-1.07600723333,-0.1207775478,-0.1533267737,-0.001347070089,-0.001111958964,-0.0006382643029999999,-0.000638156489,-0.000638156489,-0.0019891362190000003,-0.002586659431,-0.000501617372,-0.000865638316,-0.000270787567,-0.00030774000299999997,-0.0014112676380000002,-0.0013952572350000002,-0.00153485322,-0.0016450650690000002,-0.0012666713000000001,-0.0016586551669999997,-2.133193115,-2.4166369629999997,-2.593000977,-2.166208984,-0.4505998,-0.1224772,-0.0096679,-0.0096679,-0.0096679,-0.5405760000000001,-0.28365480000000004,-1.1358701,-0.424,-1.0,-0.59,-0.12303499999999999,-0.4476948,-0.3223123,-0.6018739000000001,-0.9728283,-0.0307085,-0.1274244,-0.4859156,-0.0,-0.21469649999999998,-0.0,-0.7065025,-1.2354425,-0.7342522,-0.761794,-4.7098014,-2.9867939000000003,-3.7277497,-3.3211363,-3.0598487,-4.9576077000000005,-1.3851969000000002,-1.4250778,-1.6377106000000001,-1.238989349,-1.215803805,-0.8854411759999999,-0.8854411759999999,-0.5696717677,-0.5696717677,-0.5593071740000001,-0.5852665617
2031.0,-0.17551605999999997,-0.1110993,-0.047438879999999996,-0.01242454,-0.055800039999999995,-0.295601,-0.028922919999999998,-0.05155123999999999,-0.03561578,-0.05137478,-0.0975625,-0.11308243999999999,-5.45892112,-1.226796,-3.604526,-0.1439868,-0.1439868,-0.5303287238000001,-1.32554659806,-2.4019767314,-0.7393916050399999,-0.37224474952000003,-0.072441582344,-0.134409579612,-0.7637958147199999,-0.0063298012336,-2.9099883857999997,-1.9933511739999998,-0.0041534122812,-0.0035298781095999994,-0.011388124488399999,-0.033917426336800005,-4.623364e-09,-1.2562047202,-0.268923108091,-0.5582284171899999,-0.5177765712100001,-7.47822e-08,-0.59416639349,-0.28364,-0.09544003332699999,-0.08349953332700001,-0.0356631,-0.03397753333,-0.25448822701,-0.27344076841000003,-0.142635065717,-0.22139852889,-0.22926435994000002,-0.22290818970999998,-1.76202907667,-1.1648171149970001,-0.17957252696999998,-0.22868060724,-0.0752180797312,-0.0640978479912,-0.06684347312239998,-0.0758226623312,-0.04624691493119999,-0.007244346999200001,-0.03377302932480001,-0.0918448882548,-0.10583953588440001,-0.04066571809030001,-0.08995191717270001,-0.1089688469742,-0.12341906161150001,-0.09099261667799999,-0.0015068493156000003,-0.10545820487,-0.0015192519995999999,-2.7871368894,-3.0528589112,-3.2486346684,-2.8093801754,-0.6584068399999999,-0.1874213,-0.10102762000000001,-0.06961496000000002,-0.04632428,-1.63620536,-0.91058584,-2.19251114,-0.7606,-1.709,-1.191,-0.1851783,-0.64614324,-0.49818084,-0.91731412,-1.50885844,-0.05101744,-0.20071142000000003,-0.73293168,-0.0,-0.33199878,-0.0,-0.92436502,-1.56287476,-0.9055741999999999,-0.92013326,-5.59187986,-3.32423788,-4.4105626,-3.7771412399999997,-3.4541270999999996,-5.48244376,-1.67864626,-1.7181647199999999,-1.88072226,-1.409637105,-1.3859457629,-1.0545749057999998,-0.9974938112,-0.68102906876,-0.68102906876,-0.6923073678,-0.72197032556
