,year,64,530,996,1229,12577,13542,17614,18003,19567,19772,20812,21224,23175,23298,23421,23544,23667,23929,24949,27411,29154,29668,30182,31611,31994,32394,32839,33284,33729,34174,34619,35064,35509,35940,42084,42302,42520,42738,42956,44293,46739,47265,47791,48054,49095,49302,50958,51165,51372,51579,52626,53691,56222,56605,57256,57754,58003,58501,58750,60144,60525,60893,61111,61329,61547,63291,63509,63727,63945,64163,64381,65473,65802,66131,66460,66787,67205,67414,67832,68035,68904,69327,69750,71836,72851,74069,75665,76032,76393,76590,76787,78361,78558,78755,78952,79149,79346,80378,80838,81298,81758,82218,86358,86818,87278,87738,88198,89118,90038,90498,92017,94436,96166,96604,97042,97261,98516,98885
23,2023,0.45318,0.0,0.15660000000000002,0.14346,1.69578,33.07047,0.0,0.0,0.0,0.0,0.0,0.0,591.7116,0.0,0.0,0.0,0.0,173.90147500400002,295.75248463400004,574.16255285,1.9598772397999997,31.246864854399995,12.029998622,0.0004102476000000001,0.126985065,3.942000000289599e-05,85.46178030559999,15.342599256000003,1.0560000020560002e-05,1.7160000002896004e-05,7.8174600002888e-05,8.0151600002932e-05,2.3280000193599996e-07,334.282284829,9.631737628600002,34.80530910979999,37.02506402000001,0.0,82.36302065780002,24.929999999999996,18.930999999,18.970599999,6.8838,6.8838,50.08087286999999,55.064532570000004,26.492057739,43.977096059999994,46.439920529999995,43.62314559000001,158.26029999000002,20.224599999,36.23326434,45.99803211,1.4108573768000001,0.9400058931999999,0.7218594237999999,0.7218452578,0.7218452578,0.829843283,1.3126904012000002,0.31583551,0.424984445,0.36536466500000003,0.2578133451,0.5887306003000001,0.5838701312000001,0.6257489266999999,0.6588124814,0.5454927447000001,0.6630879048,712.4562346399999,806.86869051,863.12039044,723.74699772,45.38232,12.3375,1.1623799999999997,1.1623799999999997,1.1623799999999997,58.96301999999999,26.60526,79.88736,127.24185999999999,300.2156,177.11759999999998,14.07298,48.191979999999994,30.614759999999997,56.06538,81.25128000000001,2.5954800000000002,11.741880000000002,44.404920000000004,0.0,20.424,0.0,2.11876,38.587999999999994,2.70406,3.95498,142.0841,68.6992,62.285560000000004,201.41696,36.25494,66.55822,8.04386,8.4236,15.372860000000001,443.58277914,425.61963155700005,250.509196268,250.509196268,207.255966968,207.255966968,102.06892650559999,102.06908052559999
24,2024,0.60424,0.0,0.2088,0.19128,2.26104,44.093959999999996,0.0,0.0,0.0,0.0,0.0,0.0,788.9488,0.0,0.0,0.0,0.0,216.736906432,374.72312617200004,745.5938323,2.5620225984,38.462562917199996,12.844788476000002,0.0005469968000000001,0.16931342,5.256000000144799e-05,113.88685445279998,20.456799008,1.4080000010280003e-05,2.2880000001448004e-05,0.00010423280000144401,0.000106868800001466,3.1040000096799997e-07,429.609670282,12.842274108800002,46.40703610839999,49.36672686000001,0.0,109.81730029240002,33.239999999999995,25.241333332,25.294133332,9.1784,9.1784,66.77449716,73.41937676,35.322743652,58.63612807999999,61.919894039999996,58.164194120000005,211.01373332000003,26.966133332,48.31101912,61.330709479999996,1.7251562374,1.0973567116,0.8064947523999999,0.8064758644,0.8064758644,0.983581126,1.6273772836,0.342375776,0.48793499799999995,0.35185365100000005,0.2649457248,0.7062358914000001,0.6997825746000002,0.7556209685999999,0.7997057082,0.6485182526000001,0.8053117994,915.41864612,1036.83558658,1110.24618852,929.8129957599999,60.49216,16.4324,1.5322399999999998,1.5322399999999998,1.5322399999999998,78.61735999999999,35.47368,106.51648,169.63588,400.1848,236.1008,18.24094,63.73293999999999,40.81968,74.75384,108.33504,3.46064,15.655840000000001,59.20656,0.0,27.232,0.0,2.39338,50.788,3.10128,4.61064,188.7828,86.5297,78.21848,253.09568,45.72032,83.99216,10.18998,10.682299999999998,19.42048,557.2122891199999,538.503084906,304.657251384,304.657251384,246.986278984,246.986278984,136.0888342028,136.0890395628
25,2025,0.7553,0.0,0.261,0.2391,2.8263,55.11744999999999,0.0,0.0,0.0,0.0,0.0,0.0,986.186,0.0,0.0,0.0,0.0,259.57233786,453.69376771000003,917.0251117500001,3.164167957,45.67826098,13.65957833,0.000683746,0.211641775,6.57e-05,142.3119286,25.57099876,1.76e-05,2.8600000000000004e-05,0.00013029100000000002,0.000133586,3.88e-07,524.9370557350001,16.052810589000003,58.00876310699999,61.708389700000005,0.0,137.27157992700003,41.55,31.551666665,31.617666665,11.472999999999999,11.472999999999999,83.46812145,91.77422095,44.153429564999996,73.29516009999999,77.39986755,72.70524265,263.76716665000004,33.707666665,60.3887739,76.66338685,2.039455098,1.25470753,0.8911300809999999,0.891106471,0.891106471,1.137318969,1.942064166,0.368916042,0.5508855509999999,0.338342637,0.27207810450000003,0.8237411825000002,0.8156950180000001,0.8854930105,0.940598935,0.7515437605,0.9475356939999999,1118.3810576,1266.80248265,1357.3719866000001,1135.8789938,75.602,20.5273,1.9021,1.9021,1.9021,98.2717,44.3421,133.1456,212.0299,500.154,295.084,22.4089,79.2739,51.0246,93.4423,135.4188,4.3258,19.5698,74.0082,0.0,34.04,0.0,2.668,62.988,3.4985,5.2663,235.4815,104.3602,94.1514,304.7744,55.1857,101.4261,12.3361,12.940999999999999,23.4681,670.8417990999999,651.386538255,358.8053065,358.8053065,286.716591,286.716591,170.1087419,170.1089986
26,2026,13.440800000000001,5.83514,2.01264,1.8571999999999997,3.39156,66.14094,0.0,0.0,0.79156,1.18204,2.75802,3.64628,1210.3708000000001,0.0,0.0,0.0,0.0,302.40776928800005,532.6644092480001,1088.4563911999999,44.12146252560001,70.680529964,20.712417770000002,8.264028104800001,67.7116893,0.0051996204,523.18593108,266.49667300799996,0.0015082618,0.0007776844000000001,0.056986348400000005,0.079129158,7.104e-07,620.264441188,19.263347069200005,69.6104901056,74.05005254000001,0.0,164.72585956160006,49.85999999999999,37.861999998,37.941199998,13.7676,13.7676,100.16174573999999,110.12906514000001,52.984115478,87.95419211999999,92.87984105999999,87.24629118000001,316.52059998000004,40.449199998,72.46652868,91.99606422,1.9009780962,1.2261578168,0.8405569253999999,0.8405164746,0.8405164746,1.307682419,2.070983219,0.395456308,0.613836104,0.324831623,0.2792104842,0.9412464736000002,0.9316074614000002,1.0153650524,1.0814921618,0.8545692684000001,1.0897595886,1321.34346908,1496.76937872,1604.4977846800002,1341.94499184,150.60156,40.917280000000005,3.45526,3.45526,3.45526,185.56009999999998,90.16836,246.94366,254.42391999999998,600.1232,354.06719999999996,42.53412,152.95808,105.28214,195.12862,302.90070000000003,9.60234,41.14072,156.38968,0.0,70.1713,0.0,3.01878,118.85556,4.25468,6.64322,465.3962,168.0726,145.64324,466.63092,89.73392,161.48478,19.90014,21.757839999999998,38.77316,784.4713090800001,764.2699916040001,464.13248039999996,464.13248039999996,343.30762634,343.30762634,247.94842832,253.14051122
27,2027,26.1263,11.67028,3.7642800000000003,3.4752999999999994,3.95682,77.16443,0.0,0.0,1.58312,2.36408,5.51604,7.29256,1434.5556000000001,0.0,0.0,0.0,0.0,345.24320071600005,611.6350507860001,1259.88767065,85.07875709420001,95.682798948,27.76525721,16.527372463600003,135.211736825,0.0103335408,904.0599335600001,507.4223472559999,0.0029989236,0.0015267688,0.11384240580000002,0.15812473,1.0327999999999999e-06,715.591826641,22.473883549400004,81.2122171042,86.39171538000001,0.0,192.18013919620006,58.16999999999999,44.172333331,44.264733331,16.0622,16.0622,116.85537002999999,128.48390933000002,61.814801391,102.61322413999999,108.35981457,101.78733971000001,369.27403331000005,47.190733331,84.54428346,107.32874158999999,1.7625010944,1.1976081036,0.7899837698,0.7899264782,0.7899264782,1.4780458690000002,2.199902272,0.421996574,0.676786657,0.311320609,0.28634286389999997,1.0587517647000002,1.0475199048000001,1.1452370942999999,1.2223853885999998,0.9575947763000001,1.2319834831999998,1524.3058805599999,1726.73627479,1851.62358276,1548.0109898799997,225.60112,61.30726,5.008419999999999,5.008419999999999,5.008419999999999,272.8485,135.99462,360.74172,296.81793999999996,700.0924,413.05039999999997,62.65934,226.64226,159.53967999999998,296.81494000000004,470.3826,14.878879999999999,62.71164,238.77116,0.0,106.30259999999998,0.0,3.36956,174.72312,5.01086,8.02014,695.3109,231.78499999999997,197.13508000000002,628.48744,124.28214,221.54345999999998,27.46418,30.574679999999997,54.078219999999995,898.10081906,877.1534449530001,569.4596542999999,569.4596542999999,399.89866168000003,399.89866168000003,325.78811473999997,336.17202384
28,2028,38.8118,17.50542,5.51592,5.093399999999998,4.52208,88.18791999999999,0.0,0.0,2.37468,3.54612,8.27406,10.938839999999999,1658.7404000000001,0.0,0.0,0.0,0.0,388.07863214400004,690.6056923240001,1431.3189501,126.03605166280002,120.68506793200001,34.81809665,24.790716822400004,202.71178435,0.015467461200000001,1284.9339360400004,748.3480215039998,0.0044895854,0.0022758532000000005,0.17069846320000004,0.23712030199999998,1.3551999999999997e-06,810.919212094,25.684420029600005,92.8139441028,98.73337822,0.0,219.63441883080006,66.47999999999999,50.482666664,50.588266664,18.3568,18.3568,133.54899432,146.83875352,70.645487304,117.27225615999998,123.83978807999999,116.32838824000001,422.02746664000006,53.932266664,96.62203824,122.66141895999999,1.6240240926,1.1690583904,0.7394106141999999,0.7393364818,0.7393364818,1.6484093190000002,2.328821325,0.44853684,0.7397372099999999,0.29780959500000004,0.2934752436,1.1762570558000003,1.1634323482000002,1.2751091361999998,1.3632786154,1.0606202842,1.3742073778,1727.2682920399998,1956.70317086,2098.74938084,1754.0769879199997,300.60068,81.69724000000001,6.561579999999999,6.561579999999999,6.561579999999999,360.13689999999997,181.82088000000005,474.53978,339.21196,800.0616,472.0336,82.78456,300.32644,213.79721999999995,398.50126,637.8645,20.15542,84.28256,321.15263999999996,0.0,142.4339,0.0,3.72034,230.59068000000002,5.76704,9.39706,925.2255999999999,295.49739999999997,248.62692,790.3439599999999,158.83035999999998,281.60214,35.028220000000005,39.39152,69.38327999999998,1011.73032904,990.036898302,674.7868282,674.7868282,456.48969702,456.48969702,403.62780116,419.20353646
29,2029,51.4973,23.34056,7.2675600000000005,6.711499999999998,5.08734,99.21140999999999,0.0,0.0,3.16624,4.72816,11.03208,14.58512,1882.9252000000001,0.0,0.0,0.0,0.0,430.91406357200003,769.5763338620001,1602.7502295499999,166.9933462314,145.687336916,41.87093609,33.054061181200005,270.211831875,0.0206013816,1665.8079385200003,989.2736957519998,0.0059802472,0.0030249376000000003,0.22755452060000003,0.316115874,1.6775999999999998e-06,906.2465975470001,28.894956509800007,104.4156711014,111.07504106,0.0,247.08869846540006,74.78999999999999,56.792999997,56.911799997,20.6514,20.6514,150.24261861,165.19359771,79.476173217,131.93128817999997,139.31976158999998,130.86943677000002,474.78089997000006,60.673799996999996,108.69979301999999,137.99409633,1.4855470908,1.1405086772,0.6888374585999999,0.6887464854,0.6887464854,1.8187727690000002,2.4577403779999996,0.47507710599999997,0.8026877629999999,0.284298581,0.3006076233,1.2937623469000001,1.2793447916000003,1.4049811781,1.5041718421999999,1.1636457921,1.5164312724,1930.2307035199997,2186.67006693,2345.87517892,1960.1429859599998,375.60024,102.08722,8.11474,8.11474,8.11474,447.4253,227.64714000000004,588.3378399999999,381.60598,900.0308,531.0168,102.90978,374.01062,268.05476,500.18758,805.3464,25.43196,105.85348,403.53412,0.0,178.56519999999998,0.0,4.0711200000000005,286.45824000000005,6.52322,10.77398,1155.1403,359.2098,300.11876,952.20048,193.37858,341.66082,42.59226,48.20836,84.68833999999998,1125.35983902,1102.9203516510001,780.1140020999999,780.1140020999999,513.08073236,513.08073236,481.46748758,502.23504908
30,2030,64.1828,29.1757,9.0192,8.3296,5.6526,110.2349,0.0,0.0,3.9578,5.9102,13.7901,18.2314,2107.11,0.0,0.0,0.0,0.0,473.749495,848.5469754000001,1774.181509,207.9506408,170.6896059,48.92377553,41.31740554,337.7118794,0.025735302,2046.681941,1230.1993699999998,0.007470909,0.003774022,0.284410578,0.39511144600000003,2e-06,1001.573983,32.10549299,116.0173981,123.41670390000002,0.0,274.5429781,83.1,63.10333333,63.23533333,22.945999999999998,22.945999999999998,166.9362429,183.5484419,88.30685913,146.59032019999998,154.7997351,145.4104853,527.5343333000001,67.41533333,120.7775478,153.3267737,1.347070089,1.111958964,0.6382643029999999,0.638156489,0.638156489,1.9891362190000001,2.5866594309999997,0.501617372,0.865638316,0.270787567,0.307740003,1.4112676380000002,1.395257235,1.53485322,1.6450650690000002,1.2666713,1.6586551669999998,2133.193115,2416.636963,2593.000977,2166.208984,450.5998,122.4772,9.6679,9.6679,9.6679,534.7137,273.4734,702.1359,424.0,1000.0,590.0,123.035,447.6948,322.3123,601.8739,972.8283,30.7085,127.4244,485.9156,0.0,214.6965,0.0,4.4219,342.3258,7.2794,12.1509,1385.055,422.9222,351.6106,1114.057,227.9268,401.7195,50.1563,57.0252,99.9934,1238.989349,1215.803805,885.4411759999999,885.4411759999999,569.6717677,569.6717677,559.307174,585.2665617
31,2031,175.51605999999998,111.0993,47.43888,12.42454,55.800039999999996,295.601,28.922919999999998,51.55123999999999,35.61578,51.37478,97.5625,113.08243999999999,2171.306,0.0,0.0,0.0,0.0,530.3287238,1325.5465980600002,2401.9767314,739.39160504,372.24474952,72.441582344,134.40957961200002,763.79581472,6.3298012336,2909.9883858,1993.351174,4.1534122812000005,3.5298781095999994,11.388124488399999,33.917426336800006,4.62e-06,1256.2047201999999,268.923108091,558.22841719,517.77657121,7.47822e-05,594.16639349,283.64,95.440033327,83.49953332700001,35.6631,33.97753333,254.48822701,273.44076841000003,142.635065717,221.39852889,229.26435994000002,222.90818971,668.2701666700001,97.023299997,179.57252696999998,228.68060724,75.21807973119999,64.0978479912,66.84347312239998,75.8226623312,46.246914931199996,7.244346999200001,33.77302932480001,91.8448882548,105.83953588440001,40.665718090300004,89.9519171727,108.9688469742,123.41906161150001,90.99261667799999,1.5068493156000002,105.45820487,1.5192519995999998,2787.1368894,3052.8589112,3248.6346684,2809.3801753999996,658.40684,187.4213,101.02762000000001,69.61496000000001,46.32428,734.98616,403.26926000000003,919.75772,760.6,1709.0,1191.0,185.17829999999998,646.14324,498.18084,917.31412,1508.85844,51.01744,200.71142000000003,732.93168,0.0,331.99878,0.0,78.30498,492.95543999999995,73.52869999999999,72.76364000000001,1853.7134,585.85336,469.46765999999997,1452.7522,320.57608,544.0944,69.07214,82.18016,143.24406,1409.637105,1385.9457629,1054.5749058,997.4938112,681.02906876,681.02906876,692.3073678000001,721.97032556
32,2032,286.84932,193.0229,85.85856,16.51948,105.94747999999998,480.9671,57.845839999999995,103.10247999999999,67.27376000000001,96.83936,181.3349,207.93348,2235.502,0.0,0.0,0.0,0.0,586.9079526,1802.54622072,3029.7719538,1270.83256928,573.79989314,95.959389158,227.50175368400002,1189.87975004,12.633867165199998,3773.2948306,2756.5029779999995,8.2993536534,7.055982197199999,22.4918383988,67.43974122760001,7.24e-06,1510.8354574,505.740723192,1000.43943628,912.1364385200001,0.0001495644,913.78980888,484.18000000000006,127.77673332399999,103.76373332400001,48.3802,45.009066659999995,342.04021112,363.33309492,196.963272304,296.20673758,303.72898478,300.40589411999997,809.0060000400001,126.631266664,238.36750614,304.03444078,149.0890893734,127.0837370184,133.04868194179997,151.0071681734,91.85567337339998,12.499557779400002,64.95939921860001,183.1881591376,210.8134334528,81.06064861360001,179.5960943424,216.5264263104,245.44286598800002,180.45038013599998,1.3686335622,209.64973844000002,1.3798488322,3441.0806638000004,3689.0808594,3904.2683598000003,3452.5513668,866.21388,252.36540000000002,192.38734000000002,129.56202000000002,82.98066,935.2586200000001,533.06512,1137.37954,1097.2,2418.0,1792.0,247.3216,844.59168,674.0493799999999,1232.75434,2044.8885800000003,71.32638,273.99844,979.94776,0.0,449.30106,0.0,152.18806,643.58508,139.778,133.37638,2322.3718000000003,748.7845199999999,587.32472,1791.4474,413.22536,686.4693,87.98798,107.33512,186.49471999999997,1580.2848609999999,1556.0877208,1223.7086356,1109.5464464,792.38636982,792.38636982,825.3075616,858.6740894200001
33,2033,398.18258,274.94649999999996,124.27824,20.61442,156.09492,666.3332000000001,86.76875999999999,154.65371999999996,98.93174,142.30393999999998,265.1073,302.78452,2299.6980000000003,0.0,0.0,0.0,0.0,643.4871814,2279.54584338,3657.5671761999997,1802.2735335199998,775.3550367600001,119.477195972,320.59392775599997,1615.9636853600002,18.9379330968,4636.601275399999,3519.6547819999996,12.445295025600002,10.582086284799997,33.595552309199995,100.96205611840001,9.859999999999999e-06,1765.4661945999999,742.558338293,1442.65045537,1306.49630583,0.0002243466,1233.41322427,684.7200000000001,160.113433321,124.027933321,61.097300000000004,56.04059998999999,429.59219523,453.22542143000004,251.291478891,371.01494627,378.1936096200001,377.90359853,949.74183341,156.23923333099998,297.16248530999997,379.38827432000005,222.96009901559998,190.0696260456,199.25389076119995,226.1916740156,137.4644318156,17.754768559600002,96.14576911240003,274.5314300204,315.78733102120003,121.45557913690001,269.2402715121,324.0840056466001,367.4666703645,269.90814359399997,1.2304178088000002,313.84127201,1.2404456648,4095.0244382,4325.302807599999,4559.902051200001,4095.7225582,1074.02092,317.3095,283.74706,189.50908,119.63704,1135.53108,662.86098,1355.00136,1433.8000000000002,3127.0,2393.0,309.46489999999994,1043.0401200000001,849.9179200000001,1548.19456,2580.91872,91.63532000000001,347.28546000000006,1226.9638400000001,0.0,566.60334,0.0,226.07114,794.2147199999999,206.02729999999997,193.98912000000004,2791.0302,911.71568,705.18178,2130.1426,505.87464,828.8442,106.90382,132.49008,229.74538,1750.932617,1726.2296787,1392.8423654,1221.5990815999999,903.74367088,903.74367088,958.3077553999999,995.3778532800002
34,2034,509.51583999999997,356.8701,162.69792,24.70936,206.24236,851.6993000000001,115.69167999999999,206.20495999999997,130.58972,187.76852,348.8797,397.63556,2363.8940000000002,0.0,0.0,0.0,0.0,700.0664102,2756.54546604,4285.3623986,2333.71449776,976.9101803799999,142.995002786,413.686101828,2042.0476206800001,25.2419990284,5499.9077202,4282.806586,16.5912363978,14.108190372399998,44.6992662196,134.4843710092,1.2479999999999999e-05,2020.0969317999998,979.375953394,1884.86147446,1700.85617314,0.0002991288,1553.03663966,885.2600000000001,192.45013331799998,144.29213331800003,73.8144,67.07213331999999,517.1441793399999,543.1177479400001,305.619685478,445.82315496,452.65823446,455.40130294,1090.4776667800002,185.847199998,355.95746448,454.74210786000003,296.8311086578,253.0555150728,265.45909958059997,301.37617985779997,183.07319025779998,23.0099793398,127.33213900620004,365.8747009032,420.7612285896,161.85050966020003,358.8844486818,431.64158498280005,489.490474741,359.36590705199995,1.0922020554,418.03280558,1.1010424974,4748.968212600001,4961.524755799999,5215.5357426,4738.8937496,1281.82796,382.2536,375.10678,249.45614000000003,156.29342,1335.8035399999999,792.6568400000001,1572.62318,1770.4,3836.0,2994.0,371.6082,1241.4885600000002,1025.78646,1863.6347799999999,3116.9488600000004,111.94426,420.57248000000004,1473.97992,0.0,683.90562,0.0,299.95422,944.8443599999998,272.2766,254.60186000000004,3259.6886000000004,1074.6468399999999,823.0388399999999,2468.8378000000002,598.52392,971.2191,125.81966,157.64504,272.99604,1921.5803729999998,1896.3716365999999,1561.9760952000001,1333.6517168,1015.1009719399999,1015.1009719399999,1091.3079492,1132.0816171400002
35,2035,620.8491,438.7937,201.1176,28.8043,256.3898,1037.0654,144.6146,257.7562,162.2477,233.2331,432.6521,492.4866,2428.09,0.0,0.0,0.0,0.0,756.645639,3233.5450887,4913.157621,2865.155462,1178.465324,166.5128096,506.7782759,2468.131556,31.54606496,6363.214164999999,5045.95839,20.73717777,17.63429446,55.80298013,168.0066859,1.51e-05,2274.727669,1216.193568495,2327.0724935499998,2095.21604045,0.000373911,1872.66005505,1085.8,224.78683331499997,164.55633331500002,86.53150000000001,78.10366665,604.69616345,633.01007445,359.947892065,520.63136365,527.1228593000001,532.8990073499999,1231.21350015,215.45516666499998,414.75244365,530.0959414,370.7021183,316.0414041,331.6643084,376.56068569999996,228.68194869999996,28.26519012,158.51850890000003,457.21797178599996,525.735126158,202.24544018350002,448.5286258515,539.199164319,611.5142791175001,448.82367050999994,0.9539863020000001,522.22433915,0.9616393299999999,5402.911987,5597.746703999999,5871.1694339999995,5382.064941,1489.635,447.1977,466.4665,309.4032,192.9498,1536.076,922.4527,1790.245,2107.0,4545.0,3595.0,433.7515,1439.9370000000001,1201.655,2179.075,3652.9790000000003,132.2532,493.8595,1720.996,0.0,801.2079,0.0,373.8373,1095.474,338.5259,315.2146,3728.347,1237.578,940.8959,2807.533,691.1732,1113.594,144.7355,182.8,316.2467,2092.228129,2066.5135945,1731.109825,1445.704352,1126.458273,1126.458273,1224.308143,1268.7853810000001
36,2036,936.4106200000001,627.77576,383.35006,121.01346,306.53724,1222.4315000000001,367.88390000000004,549.58606,302.34772,403.705,643.43034,713.86766,2440.262,0.0,0.0,0.0,0.0,813.2248678,3710.54471136,5540.952843399999,3689.6903366,1470.2442024,338.26780888,773.16840992,3293.0672236,150.351022308,7112.733157999999,5827.988734,40.201850476,28.526955594,508.88931190400007,764.3156149199999,2.124e-05,2529.3584062,1453.011183596,2769.2835126399996,2489.57590776,0.0004486932,2192.28347044,1286.3400000000001,257.12353331199995,184.820533312,99.24860000000001,89.13519997999998,692.24814756,722.90240096,414.276098652,595.43957234,601.5874841400001,610.39671176,1371.94933352,245.063133332,473.54742281999995,605.44977494,654.03120984,616.90333588,480.47653972,551.63359836,527.31372536,118.06963501600002,280.34155272000004,548.5612426688001,630.7090237264,242.64037070680004,538.1728030212,646.7567436552001,733.538083494,538.2814339679999,0.8157705486000002,626.41587272,0.8222361626,6056.8557614,6233.968652199999,6526.8031254,6025.236132399999,1862.4941999999999,589.39242,856.22798,551.92616,335.18024,1810.0974,1165.01776,1963.9828,2443.6000000000004,5254.0,4196.0,568.98,1788.7024000000001,1600.3484,2796.17,4573.6818,190.94083999999998,672.6161999999999,2118.1922,0.0,1073.80052,0.0,693.68064,1373.8314,617.7129199999999,564.75348,4065.8984,1530.9652,1119.72212,3256.6742,872.67476,1333.0464000000002,181.65798,234.63336,406.74213999999995,2262.875885,2236.6555524,1951.0071566,1593.2532858,1307.6777232,1307.6777232,1391.0093762,1448.5320564
37,2037,1251.97214,816.75782,565.58252,213.22262,356.68467999999996,1407.7976,591.1532,841.4159199999999,442.44774,574.1768999999999,854.20858,935.24872,2452.434,0.0,0.0,0.0,0.0,869.8040965999999,4187.54433402,6168.7480657999995,4514.225211200001,1762.0230808000001,510.02280816000007,1039.5585439400002,4118.0028912,269.15597965600006,7862.252151,6610.019077999999,59.66652318199999,39.419616728,961.9756436780002,1360.62454394,2.738e-05,2783.9891433999996,1689.828798697,3211.49453173,2883.93577507,0.0005234754,2511.9068858299997,1486.88,289.460233309,205.08473330900003,111.96570000000001,100.16673330999998,779.8001316699999,812.79472747,468.604305239,670.24778103,676.0521089800001,687.89441617,1512.68516689,274.671099999,532.34240199,680.8036084800001,937.36030138,917.76526766,629.28877104,726.70651102,825.94550202,207.87407991200004,402.16459654000005,639.9045135516001,735.6829212947999,283.03530123010006,627.8169801909,754.3143229914001,855.5618878705001,627.7391974259998,0.6775547952000002,730.60740629,0.6828329952000001,6710.799535800001,6870.190600399999,7182.4368168,6668.4073238,2235.3534,731.5871400000001,1245.98946,794.44912,477.41067999999996,2084.1188,1407.58282,2137.7206,2780.2000000000003,5963.0,4797.0,704.2085,2137.4678000000004,1999.0418,3413.265,5494.3846,249.62848,851.3729,2515.3884000000003,0.0,1346.3931400000001,0.0,1013.52398,1652.1888,896.89994,814.2923599999999,4403.4498,1824.3524,1298.54834,3705.8154000000004,1054.17632,1552.4988,218.58046,286.46672,497.23758,2433.5236409999998,2406.7975103,2170.9044882,1740.8022196,1488.8971734,1488.8971734,1557.7106094,1628.2787318
38,2038,1567.53366,1005.7398799999999,747.8149800000001,305.43178,406.83212,1593.1637,814.4225,1133.24578,582.54776,744.6487999999999,1064.98682,1156.62978,2464.6059999999998,0.0,0.0,0.0,0.0,926.3833253999999,4664.54395668,6796.5432882,5338.7600858000005,2053.8019592,681.7778074400001,1305.9486779600002,4942.9385588000005,387.9609370040001,8611.771143999998,7392.049422,79.131195888,50.312277862,1415.0619754520003,1956.9334729599998,3.352e-05,3038.6198805999993,1926.646413798,3653.7055508199996,3278.29564238,0.0005982576,2831.53030122,1687.42,321.79693330599997,225.34893330600002,124.68280000000001,111.19826663999999,867.35211578,902.68705398,522.932511826,745.0559897200001,750.5167338200001,765.39212058,1653.42100026,304.279066666,591.13738116,756.1574420200001,1220.68939292,1218.62719944,778.1010023599999,901.77942368,1124.57727868,297.6785248080001,523.98764036,731.2477844344,840.6568188632,323.43023175340005,717.4611573606,861.8719023276001,977.5856922470001,717.1969608839999,0.5393390418000001,834.79893986,0.5434298278,7364.7433102,7506.412548599999,7838.0705082,7311.5785152,2608.2126,873.78186,1635.75094,1036.9720799999998,619.64112,2358.1402,1650.14788,2311.4584,3116.8,6672.0,5398.0,839.437,2486.2332,2397.7352,4030.3599999999997,6415.0874,308.31612,1030.1296,2912.5846,0.0,1618.98576,0.0,1333.36732,1930.5461999999998,1176.08696,1063.83124,4741.001200000001,2117.7396,1477.37456,4154.9566,1235.67788,1771.9512000000002,255.50293999999997,338.30008,587.7330199999999,2604.171397,2576.9394682,2390.8018198,1888.3511534,1670.1166236,1670.1166236,1724.4118426,1808.0254071999998
39,2039,1883.0951800000003,1194.72194,930.04744,397.64094,456.97956,1778.5298,1037.6918,1425.07564,722.64778,915.1206999999999,1275.7650600000002,1378.0108400000001,2476.778,0.0,0.0,0.0,0.0,982.9625541999999,5141.543579339999,7424.3385106,6163.2949604000005,2345.5808376,853.53280672,1572.3388119800002,5767.874226399999,506.7658943520001,9361.290137,8174.079766,98.595868594,61.204938996,1868.1483072260003,2553.2424019799996,3.9659999999999996e-05,3293.2506177999994,2163.4640288990004,4095.9165699099995,3672.65550969,0.0006730398,3151.1537166099997,1887.96,354.13363330299995,245.613133303,137.3999,122.22979996999999,954.90409989,992.57938049,577.260718413,819.8641984100001,824.9813586600002,842.88982499,1794.15683363,333.88703333300003,649.9323603299999,831.5112755600001,1504.01848446,1519.4891312199998,926.91323368,1076.85233634,1423.20905534,387.4829697040001,645.81068418,822.5910553172,945.6307164316,363.82516227670004,807.1053345303001,969.4294816638001,1099.6094966235,806.6547243419999,0.4011232884000002,938.9904734300001,0.4040266604,8018.6870846,8142.634496799999,8493.7041996,7954.7497066,2981.0717999999997,1015.97658,2025.51242,1279.4950399999998,761.8715599999999,2632.1616,1892.71294,2485.1962000000003,3453.4,7381.0,5999.0,974.6655000000001,2834.9986,2796.4286,4647.455,7335.7902,367.00376,1208.8863,3309.7808000000005,0.0,1891.5783800000004,0.0,1653.2106600000002,2208.9035999999996,1455.27398,1313.37012,5078.5526,2411.1268,1656.2007800000001,4604.0978000000005,1417.1794399999999,1991.4036,292.42542,390.13343999999995,678.22846,2774.819153,2747.0814261,2610.6991514,2035.9000872,1851.3360738,1851.3360738,1891.1130758,1987.7720825999997
