60,2060,3352.67,6640.29,6873.4,307.973,307.973,3168.4931,2826.02905,6879.543000000001,5633.4490000000005,3610.559,9738.2787,6654.1975,8439.6541,8086.6991,3522.8654,5909.9781,8962.3446,2940.6011,8773.2952,9583.096,8608.695,7372.6148,8030.4563
61,2061,3356.908,6666.98,6771.44,304.5656,304.5656,3224.790415,2883.71627,6756.4111,5604.0160000000005,3563.7926,9587.09633,6634.532520000001,8323.15878,8014.2209299999995,3415.15608,5914.93707,8828.53047,2990.92425,8682.84624,9486.20964,8512.3598,7325.76379,7974.13747
62,2062,3361.146,6693.67,6669.48,301.1582,301.1582,3281.08773,2941.40349,6633.279200000001,5574.5830000000005,3517.0262000000002,9435.91396,6614.86754,8206.66346,7941.74276,3307.4467600000003,5919.8960400000005,8694.71634,3041.2473999999997,8592.397280000001,9389.32328,8416.0246,7278.912780000001,7917.8186399999995
63,2063,3365.384,6720.36,6567.52,297.75079999999997,297.75079999999997,3337.385045,2999.09071,6510.1473000000005,5545.150000000001,3470.2598000000003,9284.731590000001,6595.20256,8090.16814,7869.26459,3199.73744,5924.85501,8560.90221,3091.57055,8501.94832,9292.43692,8319.6894,7232.06177,7861.49981
64,2064,3369.6220000000003,6747.05,6465.56,294.3434,294.3434,3393.6823600000002,3056.77793,6387.0154,5515.717000000001,3423.4934000000003,9133.54922,6575.53758,7973.67282,7796.78642,3092.02812,5929.81398,8427.08808,3141.8937,8411.49936,9195.55056,8223.3542,7185.21076,7805.18098
65,2065,3373.86,6773.74,6363.6,290.936,290.936,3449.979675,3114.46515,6263.8835,5486.284000000001,3376.727,8982.36685,6555.872600000001,7857.1775,7724.30825,2984.3188,5934.7729500000005,8293.27395,3192.21685,8321.0504,9098.6642,8127.019,7138.35975,7748.86215
66,2066,3350.8920000000003,6742.512,6232.76,286.106,286.106,3506.2769900000003,3172.15237,6140.7516000000005,5456.851000000001,3329.9606000000003,8831.18448,6536.20762,7740.68218,7651.83008,2876.60948,5939.73192,8159.45982,3242.54,8230.60144,9001.77784,8030.683800000001,7091.50874,7692.54332
67,2067,3327.924,6711.284,6101.92,281.276,281.276,3562.574305,3229.83959,6017.6197,5427.418000000001,3283.1942,8680.00211,6516.54264,7624.18686,7579.35191,2768.90016,5944.69089,8025.64569,3292.86315,8140.15248,8904.89148,7934.3486,7044.65773,7636.22449
68,2068,3304.956,6680.0560000000005,5971.08,276.44599999999997,276.44599999999997,3618.87162,3287.52681,5894.4878,5397.985000000001,3236.4278,8528.81974,6496.87766,7507.69154,7506.87374,2661.19084,5949.6498599999995,7891.8315600000005,3343.1863000000003,8049.70352,8808.00512,7838.013400000001,6997.80672,7579.90566
69,2069,3281.988,6648.828,5840.24,271.616,271.616,3675.168935,3345.21403,5771.3559000000005,5368.552000000001,3189.6614,8377.63737,6477.212680000001,7391.19622,7434.395570000001,2553.48152,5954.60883,7758.01743,3393.50945,7959.254559999999,8711.118760000001,7741.6782,6950.95571,7523.58683
70,2070,3259.02,6617.6,5709.4,266.786,266.786,3731.46625,3402.90125,5648.224,5339.119000000001,3142.895,8226.455,6457.5477,7274.7009,7361.9174,2445.7722,5959.5678,7624.2033,3443.8326,7868.8056,8614.2324,7645.343000000001,6904.1047,7467.268
71,2071,3215.142,6541.204000000001,5559.804,260.9468,260.9468,3772.665245,3457.41043,5489.959,5211.7645,3093.8,8082.1142,6444.40799,7157.11223,7291.026620000001,2351.46181,5924.78195,7514.42726,3492.25455,7792.19305,8492.432760000002,7560.272040000001,6835.659729999999,7374.0419
72,2072,3171.264,6464.808,5410.208,255.1076,255.1076,3813.86424,3511.91961,5331.694,5084.410000000001,3044.705,7937.7734,6431.26828,7039.52356,7220.13584,2257.15142,5889.9961,7404.65122,3540.6765,7715.5805,8370.63312,7475.201080000001,6767.21476,7280.8158
73,2073,3127.386,6388.412,5260.612,249.26839999999999,249.26839999999999,3855.0632349999996,3566.42879,5173.429,4957.0555,2995.61,7793.4326,6418.12857,6921.9348899999995,7149.24506,2162.84103,5855.21025,7294.87518,3589.09845,7638.967949999999,8248.833480000001,7390.130120000001,6698.76979,7187.5896999999995
74,2074,3083.5080000000003,6312.016,5111.016,243.4292,243.4292,3896.26223,3620.93797,5015.164,4829.701,2946.515,7649.0918,6404.98886,6804.346219999999,7078.3542800000005,2068.53064,5820.4244,7185.09914,3637.5204,7562.3553999999995,8127.03384,7305.059160000001,6630.32482,7094.3636
75,2075,3039.63,6235.62,4961.42,237.59,237.59,3937.461225,3675.44715,4856.899,4702.346500000001,2897.42,7504.751,6391.84915,6686.75755,7007.4635,1974.2202499999999,5785.63855,7075.3231,3685.9423500000003,7485.74285,8005.234200000001,7219.9882,6561.879849999999,7001.1375
76,2076,2980.554,6125.764,4801.57,231.1028,231.1028,3978.6602199999998,3729.95633,4698.634,4574.992,2848.325,7360.4102,6378.70944,6569.168879999999,6936.57272,1879.90986,5750.8527,6965.54706,3734.3643,7409.1303,7883.43456,7134.91724,6493.43488,6907.9114
77,2077,2921.478,6015.908,4641.72,224.6156,224.6156,4019.8592149999995,3784.46551,4540.369000000001,4447.6375,2799.23,7216.069399999999,6365.56973,6451.58021,6865.68194,1785.59947,5716.06685,6855.77102,3782.78625,7332.51775,7761.63492,7049.84628,6424.98991,6814.6853
78,2078,2862.402,5906.052,4481.87,218.1284,218.1284,4061.0582099999997,3838.97469,4382.104,4320.283,2750.135,7071.7285999999995,6352.43002,6333.99154,6794.791160000001,1691.28908,5681.281,6745.99498,3831.2082,7255.905199999999,7639.83528,6964.77532,6356.54494,6721.459199999999
79,2079,2803.326,5796.196,4322.02,211.64120000000003,211.64120000000003,4102.257205,3893.48387,4223.839,4192.9285,2701.04,6927.3877999999995,6339.29031,6216.40287,6723.90038,1596.97869,5646.495150000001,6636.21894,3879.63015,7179.292649999999,7518.03564,6879.70436,6288.099969999999,6628.2330999999995
80,2080,2744.25,5686.34,4162.17,205.15400000000002,205.15400000000002,4143.4562,3947.99305,4065.574,4065.574,2651.945,6783.047,6326.1506,6098.8142,6653.0096,1502.6683,5611.7093,6526.4429,3928.0521,7102.6801,7396.236,6794.6334,6219.655,6535.007
81,2081,2674.98,5553.374,3999.004,198.32600000000002,198.32600000000002,4175.82828,3995.835205,3950.0803,3950.0803,2584.5088,6703.691089999999,6305.64221,6056.11323,6617.0640300000005,1459.09715,5596.7245,6461.31791,3987.84829,7055.181589999999,7318.29209,6715.22515,6161.1146,6471.64851
82,2082,2605.71,5420.408,3835.838,191.49800000000002,191.49800000000002,4208.20036,4043.67736,3834.5866,3834.5866,2517.0726,6624.33518,6285.13382,6013.41226,6581.118460000001,1415.526,5581.7397,6396.19292,4047.64448,7007.68308,7240.34818,6635.8169,6102.5742,6408.2900199999995
83,2083,2536.44,5287.442,3672.672,184.67000000000002,184.67000000000002,4240.57244,4091.519515,3719.0929,3719.0929,2449.6364000000003,6544.97927,6264.62543,5970.71129,6545.17289,1371.95485,5566.7549,6331.06793,4107.44067,6960.184569999999,7162.40427,6556.408649999999,6044.0338,6344.93153
84,2084,2467.17,5154.476000000001,3509.5060000000003,177.842,177.842,4272.94452,4139.36167,3603.5992,3603.5992,2382.2002,6465.62336,6244.11704,5928.01032,6509.22732,1328.3837,5551.7701,6265.94294,4167.23686,6912.68606,7084.46036,6477.0004,5985.4934,6281.573039999999
85,2085,2397.9,5021.51,3346.34,171.014,171.014,4305.3166,4187.2038250000005,3488.1055,3488.1055,2314.764,6386.267449999999,6223.60865,5885.3093499999995,6473.28175,1284.81255,5536.7853,6200.817950000001,4227.03305,6865.18755,7006.51645,6397.59215,5926.9529999999995,6218.21455
86,2086,2322.686,4874.314,3185.36,164.0996,164.0996,4337.688679999999,4235.04598,3372.6118,3372.6118,2247.3278,6306.91154,6203.10026,5842.60838,6437.33618,1241.2413999999999,5521.8005,6135.69296,4286.82924,6817.689039999999,6928.57254,6318.1839,5868.4126,6154.85606
87,2087,2247.472,4727.118,3024.38,157.1852,157.1852,4370.060759999999,4282.888135,3257.1181,3257.1181,2179.8916,6227.55563,6182.59187,5799.90741,6401.39061,1197.67025,5506.8157,6070.56797,4346.62543,6770.19053,6850.62863,6238.77565,5809.8722,6091.4975699999995
88,2088,2172.258,4579.922,2863.4,150.2708,150.2708,4402.4328399999995,4330.73029,3141.6244,3141.6244,2112.4554,6148.19972,6162.08348,5757.20644,6365.44504,1154.0991,5491.8309,6005.44298,4406.42162,6722.6920199999995,6772.68472,6159.3674,5751.3318,6028.13908
89,2089,2097.044,4432.726,2702.42,143.3564,143.3564,4434.80492,4378.572445,3026.1307,3026.1307,2045.0192,6068.84381,6141.57509,5714.50547,6329.49947,1110.52795,5476.8461,5940.3179900000005,4466.21781,6675.19351,6694.74081,6079.959150000001,5692.7914,5964.780589999999
90,2090,2021.83,4285.53,2541.44,136.442,136.442,4467.177,4426.4146,2910.637,2910.637,1977.5829999999999,5989.4879,6121.0667,5671.8045,6293.5539,1066.9568,5461.8613,5875.193,4526.014,6627.695,6616.7969,6000.5509,5634.251,5901.4221
91,2091,1944.186,4131.512,2386.86,129.6458,129.6458,4491.074979999999,4454.09531,2860.4009,2852.25,1908.5829999999999,5972.26201,6105.3913600000005,5684.514160000001,6277.6105,1057.95489,5474.29721,5818.80688,4591.21682,6572.40662,6552.945720000001,5904.56826,5592.71537,5890.30612
92,2092,1866.542,3977.4939999999997,2232.28,122.84960000000001,122.84960000000001,4514.97296,4481.77602,2810.1648,2793.8630000000003,1839.5829999999999,5955.03612,6089.71602,5697.22382,6261.6671,1048.95298,5486.73312,5762.42076,4656.41964,6517.11824,6489.09454,5808.58562,5551.1797400000005,5879.19014
93,2093,1788.898,3823.4759999999997,2077.7,116.05340000000001,116.05340000000001,4538.87094,4509.45673,2759.9287,2735.476,1770.5829999999999,5937.81023,6074.04068,5709.93348,6245.7237,1039.9510699999998,5499.16903,5706.03464,4721.6224600000005,6461.82986,6425.24336,5712.602980000001,5509.64411,5868.07416
94,2094,1711.254,3669.458,1923.12,109.2572,109.2572,4562.7689199999995,4537.13744,2709.6926,2677.0890000000004,1701.583,5920.58434,6058.36534,5722.64314,6229.780299999999,1030.94916,5511.60494,5649.64852,4786.82528,6406.54148,6361.39218,5616.62034,5468.10848,5856.95818
95,2095,1633.61,3515.44,1768.54,102.461,102.461,4586.6669,4564.81815,2659.4565000000002,2618.702,1632.583,5903.35845,6042.6900000000005,5735.352800000001,6213.8369,1021.9472499999999,5524.040849999999,5593.2624,4852.0280999999995,6351.2531,6297.541,5520.6377,5426.5728500000005,5845.8422
96,2096,1556.35,3360.59,1623.4479999999999,95.94166,95.94166,4610.56488,4592.49886,2609.2204,2560.3150000000005,1563.583,5886.13256,6027.01466,5748.06246,6197.8935,1012.94534,5536.47676,5536.87628,4917.23092,6295.96472,6233.6898200000005,5424.65506,5385.03722,5834.7262200000005
97,2097,1479.09,3205.7400000000002,1478.356,89.42232,89.42232,4634.46286,4620.17957,2558.9843,2501.9280000000003,1494.583,5868.90667,6011.33932,5760.77212,6181.9501,1003.9434299999999,5548.91267,5480.49016,4982.43374,6240.67634,6169.83864,5328.67242,5343.50159,5823.61024
98,2098,1401.83,3050.8900000000003,1333.264,82.90298,82.90298,4658.360839999999,4647.86028,2508.7482,2443.541,1425.583,5851.680780000001,5995.66398,5773.48178,6166.0067,994.94152,5561.34858,5424.10404,5047.63656,6185.38796,6105.98746,5232.689780000001,5301.9659599999995,5812.49426
99,2099,1324.57,2896.04,1188.172,76.38364,76.38364,4682.25882,4675.54099,2458.5121,2385.1540000000005,1356.583,5834.45489,5979.98864,5786.1914400000005,6150.0633,985.9396099999999,5573.78449,5367.71792,5112.839379999999,6130.09958,6042.13628,5136.70714,5260.43033,5801.37828
100,2100,1247.31,2741.19,1043.08,69.8643,69.8643,4706.1568,4703.2217,2408.276,2326.7670000000003,1287.583,5817.229,5964.3133,5798.9011,6134.1199,976.9377,5586.2204,5311.3318,5178.0422,6074.8112,5978.2851,5040.7245,5218.8947,5790.2623
